-1 	0 	
0 	0.032762 	
0.1 	-0.744083 	
0.2 	-0.820694 	
0.3 	-0.141385 	
0.4 	0.656483 	
0.5 	0.82809 	
0.6 	0.205665 	
0.7 	-0.647445 	
0.8 	-0.954832 	
0.9 	-0.440923 	
1 	0.41562 	
1.1 	0.821962 	
1.2 	0.400018 	
1.3 	-0.465933 	
1.4 	-0.982551 	
1.5 	-0.676818 	
1.6 	0.169072 	
1.7 	0.777159 	
1.8 	0.588966 	
1.9 	-0.221054 	
2 	-0.905928 	
2.1 	-0.832952 	
2.2 	-0.0654283 	
2.3 	0.695493 	
2.4 	0.755403 	
2.5 	0.0650171 	
2.6 	-0.73457 	
2.7 	-0.901372 	
2.8 	-0.274752 	
2.9 	0.576809 	
3 	0.878299 	
3.1 	0.360638 	
3.2 	-0.492015 	
3.3 	-0.887473 	
3.4 	-0.45394 	
3.5 	0.418082 	
3.6 	0.934737 	
3.7 	0.628608 	
3.8 	-0.21162 	
3.9 	-0.806643 	
4 	-0.603094 	
4.1 	0.217637 	
4.2 	0.90612 	
4.3 	0.83386 	
4.4 	0.0711026 	
4.5 	-0.677778 	
4.6 	-0.721886 	
4.7 	-0.0190119 	
4.8 	0.785583 	
4.9 	0.952453 	
5 	0.327876 	
5.1 	-0.514721 	
5.2 	-0.801835 	
5.3 	-0.270858 	
5.4 	0.588729 	
5.5 	0.985719 	
5.6 	0.555061 	
5.7 	-0.30591 	
5.8 	-0.801965 	
5.9 	-0.470018 	
6 	0.396607 	
6.1 	1.01986 	


-1 	0.1 	
0 	-0.0113871 	
0.1 	-0.0872701 	
0.2 	-0.0974719 	
0.3 	-0.0353515 	
0.4 	0.0373723 	
0.5 	0.0481849 	
0.6 	-0.0189929 	
0.7 	-0.108636 	
0.8 	-0.144399 	
0.9 	-0.0991188 	
1 	-0.0196578 	
1.1 	0.0162754 	
1.2 	-0.02836 	
1.3 	-0.115833 	
1.4 	-0.168296 	
1.5 	-0.139334 	
1.6 	-0.0566236 	
1.7 	0.00351747 	
1.8 	-0.0137056 	
1.9 	-0.0911958 	
2 	-0.1557 	
2.1 	-0.145182 	
2.2 	-0.0658866 	
2.3 	0.0133629 	
2.4 	0.0243995 	
2.5 	-0.0376643 	
2.6 	-0.109996 	
2.7 	-0.119871 	
