-1 	0 	
0 	1.03276 	
0.1 	1.19722 	
0.2 	1.28727 	
0.3 	1.29525 	
0.4 	1.2891 	
0.5 	1.34859 	
0.6 	1.49089 	
0.7 	1.65376 	
0.8 	1.75188 	
0.9 	1.75452 	
1 	1.71307 	
1.1 	1.71318 	
1.2 	1.79548 	
1.3 	1.91779 	
1.4 	1.9935 	
1.5 	1.97096 	
1.6 	1.88074 	
1.7 	1.80743 	
1.8 	1.81183 	
1.9 	1.87512 	
2 	1.91631 	
2.1 	1.86691 	
2.2 	1.73422 	
2.3 	1.59498 	
2.4 	1.52529 	
2.5 	1.53114 	
2.6 	1.54349 	
2.7 	1.48238 	
2.8 	1.33114 	
2.9 	1.15242 	
3 	1.03139 	
3.1 	0.99818 	
3.2 	1.00104 	
3.3 	0.954692 	
3.4 	0.8196 	
3.5 	0.639115 	
3.6 	0.500437 	
3.7 	0.455233 	
3.8 	0.47289 	
3.9 	0.469385 	
4 	0.385216 	
4.1 	0.240737 	
4.2 	0.118022 	
4.3 	0.0859185 	
4.4 	0.137202 	
4.5 	0.195595 	
4.6 	0.18621 	
4.7 	0.104637 	
4.8 	0.0211626 	
4.9 	0.0162466 	
5 	0.106576 	
5.1 	0.229693 	
5.2 	0.301337 	
5.3 	0.292799 	
5.4 	0.257174 	
5.5 	0.280422 	
5.6 	0.402242 	
5.7 	0.579569 	
5.8 	0.726304 	
5.9 	0.792843 	
6 	0.81238 	
6.1 	0.871577 	


-1 	0.1 	
0 	1.02137 	
0.1 	1.10995 	
0.2 	1.1898 	
0.3 	1.2599 	
0.4 	1.32647 	
0.5 	1.39677 	
0.6 	1.4719 	
0.7 	1.54512 	
0.8 	1.60748 	
0.9 	1.6554 	
1 	1.69341 	
1.1 	1.72945 	
1.2 	1.76712 	
1.3 	1.80196 	
1.4 	1.82521 	
1.5 	1.83163 	
1.6 	1.82412 	
1.7 	1.81094 	
1.8 	1.79812 	
1.9 	1.78393 	
2 	1.76061 	
2.1 	1.72173 	
2.2 	1.66833 	
2.3 	1.60834 	
2.4 	1.54969 	
2.5 	1.49347 	
2.6 	1.43349 	
2.7 	1.36251 	
2.8 	1.27955 	
2.9 	1.19142 	
3 	1.10719 	
3.1 	1.03055 	
3.2 	0.957137 	
3.3 	0.879338 	
3.4 	0.794003 	
3.5 	0.706109 	
3.6 	0.624914 	
3.7 	0.556166 	
3.8 	0.497512 	
3.9 	0.441321 	
4 	0.382322 	
4.1 	0.323035 	
4.2 	0.271977 	
4.3 	0.236315 	
4.4 	0.215693 	
4.5 	0.20292 	
4.6 	0.190879 	
4.7 	0.179305 	
4.8 	0.175198 	
4.9 	0.186494 	
5 	0.214815 	
5.1 	0.25396 	
5.2 	0.295532 	
5.3 	0.336523 	
5.4 	0.381887 	
5.5 	0.439722 	
5.6 	0.513487 	
5.7 	0.598376 	
5.8 	0.685146 	
5.9 	0.767801 	
6 	0.847951 	
6.1 	0.931658 	


-1 	0.2 	
0 	1.0123 	
0.1 	1.08848 	
0.2 	1.16251 	
0.3 	1.23381 	
0.4 	1.30251 	
0.5 	1.36881 	
0.6 	1.43231 	
0.7 	1.49185 	
0.8 	1.54606 	
0.9 	1.59413 	
1 	1.63607 	
1.1 	1.67228 	
1.2 	1.70278 	
1.3 	1.72684 	
1.4 	1.74338 	
1.5 	1.75175 	
1.6 	1.75212 	
1.7 	1.7453 	
1.8 	1.73191 	
1.9 	1.7119 	
2 	1.68468 	
2.1 	1.64987 	
2.2 	1.60788 	
2.3 	1.55984 	
2.4 	1.50696 	
2.5 	1.4498 	
2.6 	1.38827 	
2.7 	1.32222 	
2.8 	1.25214 	
2.9 	1.17932 	
3 	1.10528 	
3.1 	1.03106 	
3.2 	0.956892 	
3.3 	0.882696 	
3.4 	0.808837 	
3.5 	0.736461 	
3.6 	0.667121 	
3.7 	0.602001 	
3.8 	0.541464 	
3.9 	0.485323 	
4 	0.433581 	
4.1 	0.386966 	
4.2 	0.346744 	
4.3 	0.313998 	
4.4 	0.289021 	
4.5 	0.271377 	
4.6 	0.260578 	
4.7 	0.256749 	
4.8 	0.260665 	
4.9 	0.273127 	
5 	0.294253 	
5.1 	0.323322 	
5.2 	0.359328 	
5.3 	0.401713 	
5.4 	0.450617 	
5.5 	0.506394 	
5.6 	0.568839 	
5.7 	0.636818 	
5.8 	0.708642 	
5.9 	0.782815 	
6 	0.85849 	
6.1 	0.935219 	


-1 	0.3 	
0 	1.00802 	
0.1 	1.077 	
0.2 	1.14482 	
0.3 	1.21088 	
0.4 	1.27464 	
0.5 	1.33562 	
0.6 	1.39328 	
0.7 	1.44704 	
0.8 	1.49631 	
0.9 	1.54061 	
1 	1.57956 	
1.1 	1.61286 	
1.2 	1.64021 	
1.3 	1.66131 	
1.4 	1.67586 	
