-1 	0 	
0 	0.0498749 	
0.4 	2.15854 	
0.8 	0.590874 	
1.2 	2.41262 	
1.6 	2.20815 	
2 	0.845412 	
2.4 	2.57512 	
2.8 	1.01286 	
3.2 	0.358985 	
3.6 	1.65943 	
4 	-0.477201 	
4.4 	0.123408 	
4.8 	0.921901 	
5.2 	-0.849065 	
5.6 	1.35269 	


-1 	0.1 	
0 	2.18205 	
0.4 	-0.139168 	
0.8 	2.70926 	
1.2 	1.14623 	
1.6 	1.48424 	
2 	2.77819 	
2.4 	0.517643 	
2.8 	1.5806 	
3.2 	1.58044 	
3.6 	-0.488742 	
4 	1.23357 	
4.4 	0.247085 	
4.8 	-0.684011 	
5.2 	1.63388 	
5.6 	-0.837666 	


-1 	0.2 	
0 	-1.15603 	
0.4 	3.09186 	
0.8 	-0.0478989 	
1.2 	2.33438 	
1.6 	2.08171 	
2 	0.556627 	
2.4 	2.59483 	
2.8 	0.91615 	
3.2 	0.2873 	
3.6 	1.88094 	
4 	-0.459429 	
4.4 	0.281705 	
4.8 	1.34661 	
5.2 	-1.35952 	
5.6 	2.59438 	


-1 	0.3 	
0 	3.84291 	
0.4 	-1.52542 	
0.8 	3.40337 	
1.2 	0.687535 	
1.6 	1.28645 	
2 	2.78368 	
2.4 	0.271779 	
2.8 	1.57229 	
3.2 	1.67636 	
3.6 	-0.577816 	
4 	1.46651 	
4.4 	0.484062 	
4.8 	-1.01029 	
5.2 	2.803 	
5.6 	-2.22082 	


-1 	0.4 	
0 	-3.30213 	
0.4 	4.91028 	
0.8 	-1.37452 	
1.2 	2.75926 	
1.6 	1.8479 	
2 	0.277974 	
2.4 	2.65454 	
2.8 	0.824512 	
3.2 	0.202459 	
3.6 	2.10875 	
4 	-0.425224 	
4.4 	0.164125 	
4.8 	2.30698 	
5.2 	-2.72019 	
5.6 	4.70889 	


-1 	0.5 	
0 	6.83752 	
0.4 	-4.15048 	
0.8 	5.13709 	
1.2 	-0.393958 	
1.6 	1.4363 	
2 	2.74453 	
2.4 	0.0254192 	
2.8 	1.57949 	
3.2 	1.78267 	
3.6 	-0.666415 	
4 	1.52685 	
4.4 	1.13507 	
4.8 	-2.17428 	
5.2 	5.06497 	
5.6 	-4.94117 	


-1 	0.6 	
0 	-7.39166 	
0.4 	8.52175 	
0.8 	-4.12455 	
1.2 	4.20686 	
1.6 	1.11003 	
2 	0.22744 	
2.4 	2.69616 	
2.8 	0.735183 	
3.2 	0.125007 	
3.6 	2.23506 	
4 	-0.0888045 	
4.4 	-0.688413 	
4.8 	4.41859 	
5.2 	-5.7134 	
5.6 	8.67435 	


-1 	0.7 	
0 	12.5955 	
0.4 	-9.32807 	
0.8 	8.98652 	
1.2 	-2.93579 	
1.6 	2.49393 	
2 	2.32201 	
2.4 	-0.0724002 	
2.8 	1.57943 	
3.2 	1.82515 	
3.6 	-0.536137 	
4 	0.988852 	
4.4 	2.87822 	
4.8 	-5.10578 	
5.2 	9.61144 	
5.6 	-10.3592 	


-1 	0.8 	
0 	-15.4534 	
0.4 	15.8208 	
0.8 	-9.91154 	
1.2 	7.90922 	
1.6 	-1.00709 	
2 	0.932953 	
2.4 	2.4565 	
2.8 	0.700608 	
3.2 	0.195773 	
3.6 	1.89278 	
4 	1.21659 	
4.4 	-3.29264 	
4.8 	9.08248 	
5.2 	-12.0685 	
5.6 	16.4691 	


-1 	0.9 	
0 	24.0445 	
0.4 	-19.8083 	
0.8 	17.3091 	
1.2 	-8.80145 	
1.6 	5.77813 	
2 	0.672642 	
2.4 	0.406851 	
2.8 	1.48252 	
3.2 	1.57193 	
3.6 	0.409531 	
4 	-1.17906 	
4.4 	7.26008 	
4.8 	-11.8713 	
5.2 	18.9869 	
5.6 	-21.3185 	
