3.6 	5.6 	1.35836 	
4 	0 	1.10164 	
4 	0.4 	1.83662 	
4 	0.8 	1.07886 	
4 	1.2 	1.10215 	
4 	1.6 	1.2925 	
4 	2 	1.23399 	
4 	2.4 	1.42661 	
4 	2.8 	0.879236 	
4 	3.2 	1.21707 	
4 	3.6 	1.13851 	
4 	4 	0.635252 	
4 	4.4 	1.15508 	
4 	4.8 	1.3599 	
4 	5.2 	1.49692 	
4 	5.6 	1.10164 	
4.4 	0 	1.08799 	
4.4 	0.4 	1.54727 	
4.4 	0.8 	1.29566 	
4.4 	1.2 	0.774019 	
4.4 	1.6 	1.14568 	
4.4 	2 	1.56806 	
4.4 	2.4 	1.78036 	
4.4 	2.8 	0.381469 	
4.4 	3.2 	1.54727 	
4.4 	3.6 	0.536551 	
4.4 	4 	1.01878 	
4.4 	4.4 	1.65558 	
4.4 	4.8 	1.57754 	
4.4 	5.2 	1.17553 	
4.4 	5.6 	1.41246 	
4.8 	0 	1.13487 	
4.8 	0.4 	1.29218 	
4.8 	0.8 	1.54257 	
4.8 	1.2 	1.04585 	
4.8 	1.6 	1.27156 	
4.8 	2 	1.83832 	
4.8 	2.4 	1.96926 	
4.8 	2.8 	0.635252 	
4.8 	3.2 	1.68707 	
4.8 	3.6 	1.07593 	
4.8 	4 	1.59374 	
4.8 	4.4 	1.50798 	
4.8 	4.8 	1.33006 	
4.8 	5.2 	1.00248 	
4.8 	5.6 	1.10215 	
5.2 	0 	1.15689 	
5.2 	0.4 	1.65558 	
5.2 	0.8 	1.65254 	
5.2 	1.2 	0.66173 	
5.2 	1.6 	1.06774 	
5.2 	2 	1.8934 	
5.2 	2.4 	1.76722 	
5.2 	2.8 	1.48067 	
5.2 	3.2 	1.14568 	
5.2 	3.6 	0.90834 	
5.2 	4 	1.73229 	
5.2 	4.4 	1.06774 	
5.2 	4.8 	0.888297 	
5.2 	5.2 	1.13937 	
5.2 	5.6 	0.499559 	
5.6 	0 	1.06429 	
5.6 	0.4 	1.81277 	
5.6 	0.8 	1.83832 	
5.6 	1.2 	0.91712 	
5.6 	1.6 	0.510063 	
5.6 	2 	1.70821 	
5.6 	2.4 	1.5126 	
5.6 	2.8 	1.49692 	
5.6 	3.2 	0.953737 	
5.6 	3.6 	1.37135 	
5.6 	4 	1.00248 	
5.6 	4.4 	1.08671 	
5.6 	4.8 	0.822627 	
5.6 	5.2 	1.04763 	
5.6 	5.6 	1.42661 	


-1 	0.1 	0 	
0 	0 	1.12545 	
0 	0.4 	1.14248 	
0 	0.8 	1.55101 	
0 	1.2 	1.15047 	
0 	1.6 	1.09781 	
0 	2 	1.39467 	
0 	2.4 	1.28022 	
0 	2.8 	1.25864 	
0 	3.2 	0.988994 	
0 	3.6 	1.26175 	
0 	4 	1.10589 	
0 	4.4 	0.94181 	
0 	4.8 	1.21019 	
0 	5.2 	1.20244 	
0 	5.6 	1.30539 	
0.4 	0 	1.18449 	
0.4 	0.4 	1.11026 	
0.4 	0.8 	1.44992 	
0.4 	1.2 	1.30795 	
0.4 	1.6 	1.02042 	
0.4 	2 	1.24699 	
0.4 	2.4 	1.48262 	
0.4 	2.8 	1.42956 	
0.4 	3.2 	0.810229 	
0.4 	3.6 	1.44992 	
0.4 	4 	0.961837 	
0.4 	4.4 	1.12717 	
0.4 	4.8 	1.42353 	
0.4 	5.2 	1.26431 	
0.4 	5.6 	1.22448 	
0.8 	0 	1.15047 	
0.8 	0.4 	1.13272 	
0.8 	0.8 	1.34343 	
0.8 	1.2 	1.47186 	
0.8 	1.6 	1.10943 	
0.8 	2 	1.21803 	
0.8 	2.4 	1.65049 	
0.8 	2.8 	1.5235 	
0.8 	3.2 	0.94181 	
0.8 	3.6 	1.48774 	
0.8 	4 	1.13574 	
0.8 	4.4 	1.37041 	
0.8 	4.8 	1.34054 	
0.8 	5.2 	1.19517 	
0.8 	5.6 	1.14161 	
1.2 	0 	1.16951 	
1.2 	0.4 	1.14594 	
1.2 	0.8 	1.42353 	
1.2 	1.2 	1.5792 	
1.2 	1.6 	1.00685 	
1.2 	2 	1.13099 	
1.2 	2.4 	1.67392 	
1.2 	2.8 	1.40547 	
1.2 	3.2 	1.28129 	
1.2 	3.6 	1.24699 	
1.2 	4 	1.10106 	
1.2 	4.4 	1.43498 	
1.2 	4.8 	1.13099 	
1.2 	5.2 	1.05649 	
1.2 	5.6 	1.18464 	
1.6 	0 	1.28022 	
1.6 	0.4 	1.10247 	
1.6 	0.8 	1.4287 	
1.6 	1.2 	1.65049 	
1.6 	1.6 	1.05451 	
1.6 	2 	0.930979 	
1.6 	2.4 	1.5343 	
1.6 	2.8 	1.29384 	
1.6 	3.2 	1.30539 	
1.6 	3.6 	1.04961 	
1.6 	4 	1.20691 	
1.6 	4.4 	1.14161 	
1.6 	4.8 	1.13559 	
1.6 	5.2 	1.05286 	
1.6 	5.6 	1.13812 	
2 	0 	1.24886 	
2 	0.4 	1.18449 	
2 	0.8 	1.26671 	
2 	1.2 	1.56566 	
2 	1.6 	1.16951 	
2 	2 	0.926913 	
2 	2.4 	1.25556 	
2 	2.8 	1.24886 	
2 	3.2 	1.2401 	
2 	3.6 	0.810229 	
2 	4 	1.21277 	
2 	4.4 	0.94491 	
2 	4.8 	1.28129 	
2 	5.2 	1.23977 	
2 	5.6 	1.16398 	
2.4 	0 	1.26175 	
2.4 	0.4 	1.31705 	
2.4 	0.8 	1.16468 	
2.4 	1.2 	1.48774 	
2.4 	1.6 	1.31208 	
2.4 	2 	1.10399 	
2.4 	2.4 	1.04961 	
2.4 	2.8 	1.55101 	
2.4 	3.2 	1.27082 	
2.4 	3.6 	0.946521 	
2.4 	4 	1.34343 	
2.4 	4.4 	1.01536 	
2.4 	4.8 	1.42337 	
2.4 	5.2 	1.4287 	
2.4 	5.6 	1.14307 	
2.8 	0 	1.21277 	
2.8 	0.4 	1.30795 	
2.8 	0.8 	1.27757 	
2.8 	1.2 	1.36947 	
2.8 	1.6 	1.5792 	
2.8 	2 	1.2346 	
2.8 	2.4 	1.03904 	
2.8 	2.8 	1.56566 	
2.8 	3.2 	1.31116 	
2.8 	3.6 	1.12717 	
2.8 	4 	1.36947 	
2.8 	4.4 	1.26462 	
2.8 	4.8 	1.43498 	
2.8 	5.2 	1.17025 	
2.8 	5.6 	0.97942 	
3.2 	0 	1.21019 	
3.2 	0.4 	1.31208 	
3.2 	0.8 	1.28738 	
3.2 	1.2 	1.34054 	
3.2 	1.6 	1.76506 	
3.2 	2 	1.12829 	
3.2 	2.4 	1.13559 	
3.2 	2.8 	1.39467 	
3.2 	3.2 	1.09744 	
3.2 	3.6 	1.42337 	
3.2 	4 	1.21803 	
3.2 	4.4 	1.27251 	
3.2 	4.8 	1.32885 	
3.2 	5.2 	0.930979 	
3.2 	5.6 	0.974553 	
3.6 	0 	1.23977 	
3.6 	0.4 	1.48262 	
3.6 	0.8 	1.18288 	
3.6 	1.2 	1.17025 	
3.6 	1.6 	1.67392 	
3.6 	2 	1.09763 	
3.6 	2.4 	1.16923 	
3.6 	2.8 	1.25556 	
3.6 	3.2 	1.04201 	
3.6 	3.6 	1.22448 	
3.6 	4 	1.03904 	
3.6 	4.4 	1.1597 	
3.6 	4.8 	1.18464 	
3.6 	5.2 	1.16923 	
3.6 	5.6 	1.15341 	
4 	0 	1.14248 	
4 	0.4 	1.55101 	
4 	0.8 	1.15047 	
4 	1.2 	1.09781 	
4 	1.6 	1.39467 	
4 	2 	1.28022 	
4 	2.4 	1.25864 	
4 	2.8 	0.988994 	
4 	3.2 	1.26175 	
4 	3.6 	1.10589 	
4 	4 	0.94181 	
4 	4.4 	1.21019 	
4 	4.8 	1.20244 	
4 	5.2 	1.30539 	
4 	5.6 	1.14248 	
4.4 	0 	1.11026 	
4.4 	0.4 	1.44992 	
4.4 	0.8 	1.30795 	
4.4 	1.2 	1.02042 	
4.4 	1.6 	1.24699 	
4.4 	2 	1.48262 	
4.4 	2.4 	1.42956 	
4.4 	2.8 	0.810229 	
4.4 	3.2 	1.44992 	
4.4 	3.6 	0.961837 	
4.4 	4 	1.12717 	
4.4 	4.4 	1.42353 	
4.4 	4.8 	1.26431 	
4.4 	5.2 	1.22448 	
4.4 	5.6 	1.26671 	
4.8 	0 	1.13272 	
4.8 	0.4 	1.34343 	
4.8 	0.8 	1.47186 	
4.8 	1.2 	1.10943 	
4.8 	1.6 	1.21803 	
4.8 	2 	1.65049 	
4.8 	2.4 	1.5235 	
4.8 	2.8 	0.94181 	
4.8 	3.2 	1.48774 	
4.8 	3.6 	1.13574 	
4.8 	4 	1.37041 	
4.8 	4.4 	1.34054 	
4.8 	4.8 	1.19517 	
4.8 	5.2 	1.14161 	
4.8 	5.6 	1.09781 	
5.2 	0 	1.14594 	
5.2 	0.4 	1.42353 	
5.2 	0.8 	1.5792 	
5.2 	1.2 	1.00685 	
5.2 	1.6 	1.13099 	
5.2 	2 	1.67392 	
5.2 	2.4 	1.40547 	
5.2 	2.8 	1.28129 	
5.2 	3.2 	1.24699 	
5.2 	3.6 	1.10106 	
5.2 	4 	1.43498 	
5.2 	4.4 	1.13099 	
5.2 	4.8 	1.05649 	
5.2 	5.2 	1.18464 	
5.2 	5.6 	0.926913 	
5.6 	0 	1.10247 	
5.6 	0.4 	1.4287 	
5.6 	0.8 	1.65049 	
5.6 	1.2 	1.05451 	
5.6 	1.6 	0.930979 	
5.6 	2 	1.5343 	
5.6 	2.4 	1.29384 	
5.6 	2.8 	1.30539 	
5.6 	3.2 	1.04961 	
5.6 	3.6 	1.20691 	
5.6 	4 	1.14161 	
5.6 	4.4 	1.13559 	
5.6 	4.8 	1.05286 	
5.6 	5.2 	1.13812 	
5.6 	5.6 	1.25864 	


-1 	0.2 	0 	
0 	0 	1.1466 	
0 	0.4 	1.14602 	
0 	0.8 	1.4374 	
0 	1.2 	1.1967 	
0 	1.6 	1.13304 	
0 	2 	1.39016 	
0 	2.4 	1.29139 	
0 	2.8 	1.20907 	
0 	3.2 	1.09212 	
0 	3.6 	1.27192 	
0 	4 	1.14045 	
0 	4.4 	1.07029 	
0 	4.8 	1.21929 	
0 	5.2 	1.15966 	
0 	5.6 	1.23192 	
0.4 	0 	1.19157 	
0.4 	0.4 	1.113 	
0.4 	0.8 	1.38446 	
0.4 	1.2 	1.3102 	
0.4 	1.6 	1.11056 	
0.4 	2 	1.27434 	
0.4 	2.4 	1.42621 	
0.4 	2.8 	1.2883 	
0.4 	3.2 	1.00568 	
0.4 	3.6 	1.38446 	
0.4 	4 	1.10237 	
0.4 	4.4 	1.15411 	
0.4 	4.8 	1.31853 	
0.4 	5.2 	1.16494 	
0.4 	5.6 	1.21287 	
0.8 	0 	1.1967 	
0.8 	0.4 	1.11682 	
0.8 	0.8 	1.32402 	
0.8 	1.2 	1.42617 	
0.8 	1.6 	1.1428 	
0.8 	2 	1.21992 	
0.8 	2.4 	1.53404 	
0.8 	2.8 	1.33437 	
0.8 	3.2 	1.07029 	
0.8 	3.6 	1.39977 	
0.8 	4 	1.16322 	
0.8 	4.4 	1.26898 	
0.8 	4.8 	1.27608 	
0.8 	5.2 	1.14408 	
0.8 	5.6 	1.18208 	
1.2 	0 	1.22833 	
1.2 	0.4 	1.12544 	
1.2 	0.8 	1.31853 	
1.2 	1.2 	1.5056 	
1.2 	1.6 	1.11573 	
1.2 	2 	1.17031 	
1.2 	2.4 	1.54189 	
1.2 	2.8 	1.28392 	
1.2 	3.2 	1.2123 	
1.2 	3.6 	1.27434 	
1.2 	4 	1.16045 	
1.2 	4.4 	1.3027 	
1.2 	4.8 	1.17031 	
1.2 	5.2 	1.10682 	
1.2 	5.6 	1.18919 	
1.6 	0 	1.29139 	
1.6 	0.4 	1.11855 	
1.6 	0.8 	1.28672 	
1.6 	1.2 	1.53404 	
1.6 	1.6 	1.13068 	
1.6 	2 	1.08999 	
1.6 	2.4 	1.43942 	
1.6 	2.8 	1.24785 	
1.6 	3.2 	1.23192 	
1.6 	3.6 	1.13127 	
1.6 	4 	1.19982 	
1.6 	4.4 	1.18208 	
1.6 	4.8 	1.15815 	
1.6 	5.2 	1.12762 	
1.6 	5.6 	1.15266 	
2 	0 	1.28103 	
2 	0.4 	1.19157 	
2 	0.8 	1.20529 	
2 	1.2 	1.47615 	
2 	1.6 	1.22833 	
2 	2 	1.0837 	
2 	2.4 	1.26105 	
2 	2.8 	1.28103 	
2 	3.2 	1.21354 	
2 	3.6 	1.00568 	
2 	4 	1.23864 	
2 	4.4 	1.08831 	
2 	4.8 	1.2123 	
2 	5.2 	1.20695 	
2 	5.6 	1.12776 	
2.4 	0 	1.27192 	
2.4 	0.4 	1.26979 	
2.4 	0.8 	1.15707 	
2.4 	1.2 	1.39977 	
2.4 	1.6 	1.35173 	
2.4 	2 	1.15357 	
2.4 	2.4 	1.13127 	
2.4 	2.8 	1.4374 	
2.4 	3.2 	1.2302 	
2.4 	3.6 	1.04179 	
2.4 	4 	1.32402 	
2.4 	4.4 	1.10047 	
2.4 	4.8 	1.27846 	
2.4 	5.2 	1.28672 	
2.4 	5.6 	1.09656 	
2.8 	0 	1.23864 	
2.8 	0.4 	1.3102 	
2.8 	0.8 	1.18729 	
2.8 	1.2 	1.32338 	
2.8 	1.6 	1.5056 	
2.8 	2 	1.21102 	
2.8 	2.4 	1.11466 	
2.8 	2.8 	1.47615 	
2.8 	3.2 	1.2516 	
2.8 	3.6 	1.15411 	
2.8 	4 	1.32338 	
2.8 	4.4 	1.18243 	
2.8 	4.8 	1.3027 	
2.8 	5.2 	1.18897 	
2.8 	5.6 	1.04042 	
3.2 	0 	1.21929 	
3.2 	0.4 	1.35173 	
3.2 	0.8 	1.188 	
3.2 	1.2 	1.27608 	
3.2 	1.6 	1.59269 	
3.2 	2 	1.17563 	
3.2 	2.4 	1.15815 	
3.2 	2.8 	1.39016 	
3.2 	3.2 	1.18335 	
3.2 	3.6 	1.27846 	
3.2 	4 	1.21992 	
3.2 	4.4 	1.19044 	
3.2 	4.8 	1.26963 	
3.2 	5.2 	1.08999 	
3.2 	5.6 	1.04566 	
3.6 	0 	1.20695 	
3.6 	0.4 	1.42621 	
3.6 	0.8 	1.16454 	
3.6 	1.2 	1.18897 	
3.6 	1.6 	1.54189 	
3.6 	2 	1.16763 	
3.6 	2.4 	1.17141 	
3.6 	2.8 	1.26105 	
3.6 	3.2 	1.17487 	
3.6 	3.6 	1.21287 	
3.6 	4 	1.11466 	
3.6 	4.4 	1.18072 	
3.6 	4.8 	1.18919 	
3.6 	5.2 	1.17141 	
3.6 	5.6 	1.12325 	
4 	0 	1.14602 	
4 	0.4 	1.4374 	
4 	0.8 	1.1967 	
4 	1.2 	1.13304 	
4 	1.6 	1.39016 	
4 	2 	1.29139 	
4 	2.4 	1.20907 	
4 	2.8 	1.09212 	
4 	3.2 	1.27192 	
4 	3.6 	1.14045 	
4 	4 	1.07029 	
4 	4.4 	1.21929 	
4 	4.8 	1.15966 	
4 	5.2 	1.23192 	
4 	5.6 	1.14602 	
4.4 	0 	1.113 	
4.4 	0.4 	1.38446 	
4.4 	0.8 	1.3102 	
4.4 	1.2 	1.11056 	
4.4 	1.6 	1.27434 	
4.4 	2 	1.42621 	
4.4 	2.4 	1.2883 	
4.4 	2.8 	1.00568 	
4.4 	3.2 	1.38446 	
4.4 	3.6 	1.10237 	
4.4 	4 	1.15411 	
4.4 	4.4 	1.31853 	
4.4 	4.8 	1.16494 	
4.4 	5.2 	1.21287 	
4.4 	5.6 	1.20529 	
4.8 	0 	1.11682 	
4.8 	0.4 	1.32402 	
4.8 	0.8 	1.42617 	
4.8 	1.2 	1.1428 	
4.8 	1.6 	1.21992 	
4.8 	2 	1.53404 	
4.8 	2.4 	1.33437 	
4.8 	2.8 	1.07029 	
4.8 	3.2 	1.39977 	
4.8 	3.6 	1.16322 	
4.8 	4 	1.26898 	
4.8 	4.4 	1.27608 	
4.8 	4.8 	1.14408 	
4.8 	5.2 	1.18208 	
4.8 	5.6 	1.13304 	
5.2 	0 	1.12544 	
5.2 	0.4 	1.31853 	
5.2 	0.8 	1.5056 	
5.2 	1.2 	1.11573 	
5.2 	1.6 	1.17031 	
5.2 	2 	1.54189 	
5.2 	2.4 	1.28392 	
5.2 	2.8 	1.2123 	
5.2 	3.2 	1.27434 	
5.2 	3.6 	1.16045 	
5.2 	4 	1.3027 	
5.2 	4.4 	1.17031 	
5.2 	4.8 	1.10682 	
5.2 	5.2 	1.18919 	
5.2 	5.6 	1.0837 	
5.6 	0 	1.11855 	
5.6 	0.4 	1.28672 	
5.6 	0.8 	1.53404 	
5.6 	1.2 	1.13068 	
5.6 	1.6 	1.08999 	
5.6 	2 	1.43942 	
5.6 	2.4 	1.24785 	
5.6 	2.8 	1.23192 	
5.6 	3.2 	1.13127 	
5.6 	3.6 	1.19982 	
5.6 	4 	1.18208 	
5.6 	4.4 	1.15815 	
5.6 	4.8 	1.12762 	
5.6 	5.2 	1.15266 	
5.6 	5.6 	1.20907 	


-1 	0.3 	0 	
0 	0 	1.15779 	
0 	0.4 	1.14136 	
0 	0.8 	1.38018 	
0 	1.2 	1.22212 	
0 	1.6 	1.15664 	
0 	2 	1.36541 	
0 	2.4 	1.29221 	
0 	2.8 	1.19397 	
0 	3.2 	1.16069 	
0 	3.6 	1.27107 	
0 	4 	1.16259 	
0 	4.4 	1.13156 	
0 	4.8 	1.2141 	
0 	5.2 	1.14728 	
0 	5.6 	1.20319 	
0.4 	0 	1.19772 	
0.4 	0.4 	1.11244 	
0.4 	0.8 	1.34193 	
0.4 	1.2 	1.30631 	
0.4 	1.6 	1.1455 	
0.4 	2 	1.27989 	
0.4 	2.4 	1.38581 	
0.4 	2.8 	1.23069 	
0.4 	3.2 	1.10606 	
0.4 	3.6 	1.34193 	
0.4 	4 	1.15054 	
0.4 	4.4 	1.16624 	
0.4 	4.8 	1.26758 	
0.4 	5.2 	1.13527 	
0.4 	5.6 	1.19919 	
0.8 	0 	1.22212 	
0.8 	0.4 	1.10842 	
0.8 	0.8 	1.29697 	
0.8 	1.2 	1.39047 	
0.8 	1.6 	1.15784 	
0.8 	2 	1.22819 	
0.8 	2.4 	1.45685 	
0.8 	2.8 	1.25513 	
0.8 	3.2 	1.13156 	
0.8 	3.6 	1.35147 	
0.8 	4 	1.17455 	
0.8 	4.4 	1.22185 	
0.8 	4.8 	1.24804 	
0.8 	5.2 	1.12751 	
0.8 	5.6 	1.18734 	
1.2 	0 	1.25539 	
1.2 	0.4 	1.11606 	
1.2 	0.8 	1.26758 	
1.2 	1.2 	1.44608 	
1.2 	1.6 	1.15431 	
1.2 	2 	1.192 	
1.2 	2.4 	1.45847 	
1.2 	2.8 	1.24101 	
1.2 	3.2 	1.19113 	
1.2 	3.6 	1.27989 	
1.2 	4 	1.18238 	
1.2 	4.4 	1.23975 	
1.2 	4.8 	1.192 	
1.2 	5.2 	1.12458 	
1.2 	5.6 	1.18109 	
1.6 	0 	1.29221 	
1.6 	0.4 	1.12683 	
1.6 	0.8 	1.2297 	
1.6 	1.2 	1.45685 	
1.6 	1.6 	1.16971 	
1.6 	2 	1.15236 	
1.6 	2.4 	1.38578 	
1.6 	2.8 	1.24108 	
1.6 	3.2 	1.20319 	
1.6 	3.6 	1.18339 	
1.6 	4 	1.21122 	
1.6 	4.4 	1.18734 	
1.6 	4.8 	1.17415 	
1.6 	5.2 	1.15298 	
1.6 	5.6 	1.14943 	
2 	0 	1.28789 	
2 	0.4 	1.19772 	
2 	0.8 	1.17985 	
2 	1.2 	1.41353 	
2 	1.6 	1.25539 	
2 	2 	1.14452 	
2 	2.4 	1.27017 	
2 	2.8 	1.28789 	
2 	3.2 	1.1983 	
2 	3.6 	1.10606 	
2 	4 	1.24188 	
2 	4.4 	1.13777 	
2 	4.8 	1.19113 	
2 	5.2 	1.18563 	
2 	5.6 	1.11519 	
2.4 	0 	1.27107 	
2.4 	0.4 	1.25709 	
2.4 	0.8 	1.15099 	
2.4 	1.2 	1.35147 	
2.4 	1.6 	1.34935 	
2.4 	2 	1.17242 	
2.4 	2.4 	1.18339 	
2.4 	2.8 	1.38018 	
2.4 	3.2 	1.20906 	
2.4 	3.6 	1.10919 	
2.4 	4 	1.29697 	
2.4 	4.4 	1.13301 	
2.4 	4.8 	1.22176 	
2.4 	5.2 	1.2297 	
2.4 	5.6 	1.08578 	
2.8 	0 	1.24188 	
2.8 	0.4 	1.30631 	
2.8 	0.8 	1.15644 	
2.8 	1.2 	1.29323 	
2.8 	1.6 	1.44608 	
2.8 	2 	1.19916 	
2.8 	2.4 	1.16085 	
2.8 	2.8 	1.41353 	
2.8 	3.2 	1.2229 	
2.8 	3.6 	1.16624 	
2.8 	4 	1.29323 	
2.8 	4.4 	1.16051 	
2.8 	4.8 	1.23975 	
2.8 	5.2 	1.19448 	
2.8 	5.6 	1.06318 	
3.2 	0 	1.2141 	
3.2 	0.4 	1.34935 	
3.2 	0.8 	1.15916 	
3.2 	1.2 	1.24804 	
3.2 	1.6 	1.49239 	
3.2 	2 	1.19227 	
3.2 	2.4 	1.17415 	
3.2 	2.8 	1.36541 	
3.2 	3.2 	1.20692 	
3.2 	3.6 	1.22176 	
3.2 	4 	1.22819 	
3.2 	4.4 	1.17192 	
3.2 	4.8 	1.22734 	
3.2 	5.2 	1.15236 	
3.2 	5.6 	1.07435 	
3.6 	0 	1.18563 	
3.6 	0.4 	1.38581 	
3.6 	0.8 	1.16369 	
3.6 	1.2 	1.19448 	
3.6 	1.6 	1.45847 	
3.6 	2 	1.20119 	
3.6 	2.4 	1.1782 	
3.6 	2.8 	1.27017 	
3.6 	3.2 	1.21909 	
3.6 	3.6 	1.19919 	
3.6 	4 	1.16085 	
3.6 	4.4 	1.19056 	
3.6 	4.8 	1.18109 	
3.6 	5.2 	1.1782 	
3.6 	5.6 	1.12325 	
4 	0 	1.14136 	
4 	0.4 	1.38018 	
4 	0.8 	1.22212 	
4 	1.2 	1.15664 	
4 	1.6 	1.36541 	
4 	2 	1.29221 	
4 	2.4 	1.19397 	
4 	2.8 	1.16069 	
4 	3.2 	1.27107 	
4 	3.6 	1.16259 	
4 	4 	1.13156 	
4 	4.4 	1.2141 	
4 	4.8 	1.14728 	
4 	5.2 	1.20319 	
4 	5.6 	1.14136 	
4.4 	0 	1.11244 	
4.4 	0.4 	1.34193 	
4.4 	0.8 	1.30631 	
4.4 	1.2 	1.1455 	
4.4 	1.6 	1.27989 	
4.4 	2 	1.38581 	
4.4 	2.4 	1.23069 	
4.4 	2.8 	1.10606 	
4.4 	3.2 	1.34193 	
4.4 	3.6 	1.15054 	
4.4 	4 	1.16624 	
4.4 	4.4 	1.26758 	
4.4 	4.8 	1.13527 	
4.4 	5.2 	1.19919 	
4.4 	5.6 	1.17985 	
4.8 	0 	1.10842 	
4.8 	0.4 	1.29697 	
4.8 	0.8 	1.39047 	
4.8 	1.2 	1.15784 	
4.8 	1.6 	1.22819 	
4.8 	2 	1.45685 	
4.8 	2.4 	1.25513 	
