-1 	0 	
0 	0.896512 	
0.1 	1.55398 	
0.2 	1.68897 	
0.3 	1.37029 	
0.4 	0.978571 	
0.5 	0.958921 	
0.6 	1.41085 	
0.7 	1.99597 	
0.8 	2.24832 	
0.9 	2.00208 	
1 	1.54333 	
1.1 	1.34646 	
1.2 	1.63747 	
1.3 	2.18576 	
1.4 	2.51575 	
1.5 	2.34386 	
1.6 	1.83903 	
1.7 	1.46727 	
1.8 	1.56322 	
1.9 	2.02255 	
2 	2.39802 	
2.1 	2.31094 	
2.2 	1.79967 	
2.3 	1.28476 	
2.4 	1.1828 	
2.5 	1.52397 	
2.6 	1.92494 	
2.7 	1.94198 	
2.8 	1.47969 	
2.9 	0.879491 	
3 	0.606579 	
3.1 	0.82307 	
3.2 	1.23985 	
3.3 	1.3833 	
3.4 	1.0316 	
3.5 	0.419621 	
3.6 	0.0238299 	
3.7 	0.125106 	
3.8 	0.551327 	
3.9 	0.836411 	
4 	0.649565 	
4.1 	0.100107 	
4.2 	-0.36242 	
4.3 	-0.360999 	
4.4 	0.0627164 	
4.5 	0.487099 	
4.6 	0.498512 	
4.7 	0.071839 	
4.8 	-0.406278 	
4.9 	-0.492859 	
5 	-0.0958954 	
5.1 	0.440937 	
5.2 	0.654036 	
5.3 	0.38581 	
5.4 	-0.0708189 	
5.5 	-0.242186 	
5.6 	0.0900919 	
5.7 	0.687726 	
5.8 	1.07417 	
5.9 	0.972022 	
6 	0.557291 	
6.1 	0.707887 	


-1 	0.005 	
0 	1.13094 	
0.1 	1.29274 	
0.2 	1.46214 	
0.3 	1.33377 	
0.4 	1.16461 	
0.5 	1.19471 	
0.6 	1.47745 	
0.7 	1.82959 	
0.8 	1.99903 	
0.9 	1.89583 	
1 	1.67427 	
1.1 	1.5904 	
1.2 	1.76611 	
1.3 	2.07661 	
1.4 	2.26481 	
1.5 	2.17739 	
1.6 	1.90556 	
1.7 	1.70112 	
1.8 	1.74491 	
1.9 	1.98062 	
2 	2.16675 	
2.1 	2.09885 	
2.2 	1.79785 	
2.3 	1.49124 	
2.4 	1.40437 	
2.5 	1.55387 	
2.6 	1.73297 	
2.7 	1.70231 	
2.8 	1.41073 	
2.9 	1.04313 	
3 	0.851281 	
3.1 	0.923217 	
3.2 	1.10318 	
3.3 	1.13573 	
3.4 	0.901459 	
3.5 	0.527715 	
3.6 	0.272363 	
3.7 	0.287579 	
3.8 	0.480758 	
3.9 	0.600446 	
4 	0.468259 	
4.1 	0.143572 	
4.2 	-0.130446 	
4.3 	-0.149852 	
4.4 	0.0630499 	
4.5 	0.280614 	
4.6 	0.279469 	
4.7 	0.046117 	
4.8 	-0.21051 	
4.9 	-0.251087 	
5 	-0.0259611 	
5.1 	0.27907 	
5.2 	0.413373 	
5.3 	0.291609 	
5.4 	0.0718121 	
5.5 	0.00963648 	
5.6 	0.22277 	
5.7 	0.582131 	
5.8 	0.829874 	
5.9 	0.81573 	
6 	0.839955 	
6.1 	0.726901 	


-1 	0.01 	
0 	1.00982 	
0.1 	1.29654 	
0.2 	1.31326 	
0.3 	1.31337 	
0.4 	1.26424 	
0.5 	1.32103 	
0.6 	1.51215 	
